"","day","month","year","plot","subplot","focal","fruit","BEMA","CHFU","CHMI","CETE","HOMA","LEMA","PAIN","PLCO","POMA","POMO","PUPA","SASO","SCLA","SPRU","MESU","MEEL","SOAS","SUSP","seed","comments","observers"
"2457",28,4,2015,1,"C1","BEMA",30,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,120,"0","0"
"2458",28,4,2015,1,"C2","LEMA",7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,385,"0","0"
"2459",28,4,2015,1,"C2","PLCO",8,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,272,"0","0"
"2460",28,4,2015,1,"C2","BEMA",7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,28,"0","0"
"2461",28,4,2015,1,"C3","LEMA",11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,605,"0","0"
"2462",28,4,2015,1,"C3","PLCO",7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,238,"0","0"
"2463",28,4,2015,1,"C4","LEMA",5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,275,"0","0"
"2464",28,4,2015,1,"C4","PLCO",11,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,374,"0","0"
"2465",28,4,2015,1,"C5","LEMA",5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,275,"0","0"
"2466",28,4,2015,1,"C5","PLCO",12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,408,"0","0"
"2467",28,4,2015,1,"C6","LEMA",18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,990,"0","0"
"2468",28,4,2015,1,"C6","PLCO",7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,238,"0","0"
"2469",28,4,2015,1,"E1","LEMA",3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,165,"0","0"
"2470",28,4,2015,1,"E1","PLCO",3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,102,"0","0"
"2471",28,4,2015,1,"E2","LEMA",15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,825,"0","0"
"2472",28,4,2015,1,"E2","PLCO",13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,"0","0"
"2473",28,4,2015,1,"E2","BEMA",15,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,60,"0","0"
"2474",28,4,2015,1,"E3","LEMA",10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,550,"0","0"
"2475",28,4,2015,1,"E3","PLCO",35,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2476",28,4,2015,1,"E4","LEMA",17,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,935,"0","0"
"2477",28,4,2015,1,"E4","PLCO",9,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,306,"0","0"
"2478",28,4,2015,1,"E5","LEMA",10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,550,"0","0"
"2479",28,4,2015,1,"E5","PLCO",7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,238,"0","0"
"2480",28,4,2015,1,"E6","LEMA",12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,660,"0","0"
"2481",28,4,2015,1,"E6","PLCO",11,0,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,374,"0","0"
"2482",28,4,2015,2,"B1","LEMA",4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,"0","0"
"2483",28,4,2015,2,"B1","PLCO",3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,102,"0","0"
"2484",28,4,2015,2,"B2","LEMA",9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,495,"0","0"
"2485",28,4,2015,2,"B2","PLCO",2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,68,"0","0"
"2486",28,4,2015,2,"B3","LEMA",12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,660,"0","0"
"2487",28,4,2015,2,"B3","PLCO",4,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,136,"0","0"
"2488",28,4,2015,2,"B3","BEMA",86,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,344,"0","0"
"2489",28,4,2015,2,"B3","BEMA",77,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,308,"0","0"
"2490",28,4,2015,2,"B4","LEMA",20,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2491",28,4,2015,2,"B4","PLCO",2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,68,"0","0"
"2492",28,4,2015,2,"B5","LEMA",14,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,770,"0","0"
"2493",28,4,2015,2,"B5","PLCO",4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,136,"0","0"
"2494",28,4,2015,2,"B5","BEMA",14,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,56,"0","0"
"2495",28,4,2015,2,"B6","LEMA",20,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1000,"0","0"
"2496",28,4,2015,2,"B6","PLCO",2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,68,"0","0"
"2497",28,4,2015,2,"D1","LEMA",27,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,"0","0"
"2498",28,4,2015,2,"D1","PLCO",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,68,"0","0"
"2499",28,4,2015,2,"D1","BEMA",70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,280,"0","0"
"2500",28,4,2015,2,"D1","BEMA",140,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,560,"0","0"
"2501",28,4,2015,2,"D2","LEMA",6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,330,"0","0"
"2502",28,4,2015,2,"D2","PLCO",2,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,68,"0","0"
"2503",28,4,2015,2,"D3","LEMA",20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000,"0","0"
"2504",28,4,2015,2,"D3","PLCO",4,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,136,"0","0"
"2505",28,4,2015,2,"D3","BEMA",10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,40,"0","0"
"2506",28,4,2015,2,"D3","BEMA",8,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,32,"0","0"
"2507",28,4,2015,1,"F1","PLCO",6,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,204,"0","0"
"2508",28,4,2015,1,"F1","LEMA",14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,770,"0","0"
"2509",28,4,2015,1,"F2","PLCO",3,0,3,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,102,"0","0"
"2510",28,4,2015,1,"F2","LEMA",8,0,0,0,4,0,2,0,2,0,0,0,1,0,0,0,0,0,0,440,"0","0"
"2511",28,4,2015,1,"F2","BEMA",68,0,0,0,1,1,0,3,0,3,0,0,12,0,0,0,0,0,0,272,"0","0"
"2512",28,4,2015,1,"F3","PLCO",3,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,102,"0","0"
"2513",28,4,2015,1,"F3","LEMA",9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,495,"0","0"
"2514",28,4,2015,1,"F4","LEMA",8,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,440,"0","0"
"2515",28,4,2015,1,"F4","PLCO",14,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,476,"0","0"
"2516",28,4,2015,1,"F4","BEMA",216,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,864,"0","0"
"2517",28,4,2015,1,"F5","LEMA",9,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,495,"0","0"
"2518",28,4,2015,1,"F5","PLCO",2,0,3,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,68,"0","0"
"2519",28,4,2015,2,"E1","BEMA",344,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2520",28,4,2015,2,"E1","BEMA",120,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,480,"0","0"
"2521",28,4,2015,2,"E1","PLCO",3,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,102,"0","0"
"2522",28,4,2015,2,"E1","LEMA",3,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,165,"0","0"
"2523",28,4,2015,2,"E2","PLCO",3,0,1,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,102,"0","0"
"2524",28,4,2015,2,"E2","LEMA",3,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,165,"0","0"
"2525",28,4,2015,2,"E3","PLCO",1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,34,"0","0"
"2526",28,4,2015,2,"E3","LEMA",13,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,715,"0","0"
"2527",28,4,2015,2,"E4","BEMA",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,24,"0","0"
"2528",28,4,2015,2,"E4","LEMA",28,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1000,"0","0"
"2529",28,4,2015,2,"E5","LEMA",12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,660,"0","0"
"2530",28,4,2015,2,"E5","PLCO",7,0,1,0,0,0,2,1,0,4,0,0,1,0,0,0,0,0,0,238,"0","0"
"2531",28,4,2015,2,"E6","LEMA",8,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,440,"0","0"
"2532",28,4,2015,2,"E6","PLCO",2,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,68,"0","0"
"2533",28,4,2015,2,"F1","PLCO",2,0,3,0,2,2,0,0,2,3,0,0,0,0,0,1,0,0,0,68,"0","0"
"2534",28,4,2015,2,"F1","LEMA",1,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"0","0"
"2535",28,4,2015,2,"F2","PLCO",4,0,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136,"0","0"
"2536",28,4,2015,2,"F2","LEMA",9,0,2,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,495,"0","0"
"2537",28,4,2015,2,"D4","LEMA",19,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2538",28,4,2015,2,"D4","PLCO",4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,136,"0","0"
"2539",28,4,2015,2,"D4","BEMA",32,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,128,"0","0"
"2540",28,4,2015,2,"D4","BEMA",75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,300,"0","0"
"2541",28,4,2015,2,"D5","LEMA",10,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,550,"0","0"
"2542",28,4,2015,2,"D5","PLCO",2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,68,"0","0"
"2543",28,4,2015,2,"D6","LEMA",15,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,825,"0","0"
"2544",28,4,2015,2,"D6","PLCO",5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170,"0","0"
"2545",28,4,2015,2,"F5","LEMA",11,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,605,"0","0"
"2546",28,4,2015,2,"F5","PLCO",6,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,204,"0","0"
"2547",28,4,2015,2,"F4","LEMA",9,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,495,"0","0"
"2548",28,4,2015,2,"F4","PLCO",4,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,136,"0","0"
"2549",28,4,2015,1,"A1","LEMA",8,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,440,"0","0"
"2550",28,4,2015,1,"A1","PLCO",2,0,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,68,"0","0"
"2551",28,4,2015,1,"A1","BEMA",5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,20,"0","0"
"2552",28,4,2015,1,"A2","LEMA",5,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,275,"0","0"
"2553",28,4,2015,1,"A2","PLCO",5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,170,"0","0"
"2554",28,4,2015,1,"A2","BEMA",30,0,0,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,120,"0","0"
"2555",28,4,2015,1,"A3","LEMA",14,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,770,"0","0"
"2556",28,4,2015,1,"A3","PLCO",8,0,0,0,1,2,1,0,0,1,0,0,6,0,0,0,0,0,0,272,"0","0"
"2557",28,4,2015,1,"D1","BEMA",50,0,0,0,0,2,1,1,2,0,0,0,4,0,0,0,0,0,0,200,"0","0"
"2558",28,4,2015,1,"A4","LEMA",17,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,935,"0","0"
"2559",28,4,2015,1,"A4","PLCO",1,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,34,"0","0"
"2560",28,4,2015,1,"A5","LEMA",7,0,3,0,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,385,"0","0"
"2561",28,4,2015,1,"A5","PLCO",1,0,1,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,34,"0","0"
"2562",28,4,2015,1,"A6","LEMA",10,0,1,0,0,2,0,3,2,0,0,0,2,0,0,0,0,0,0,550,"0","0"
"2563",28,4,2015,1,"A6","PLCO",1,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,34,"0","0"
"2564",28,4,2015,1,"D1","LEMA",13,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,715,"0","0"
"2565",28,4,2015,1,"D1","PLCO",15,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,510,"0","0"
"2566",28,4,2015,1,"D1","BEMA",26,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,104,"0","0"
"2567",28,4,2015,1,"D2","LEMA",14,0,1,0,0,1,0,2,2,1,0,1,1,0,0,0,0,0,0,770,"0","0"
"2568",28,4,2015,1,"D2","PLCO",1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,34,"0","0"
"2569",28,4,2015,1,"D2","BEMA",40,0,1,0,0,1,3,1,3,3,0,0,0,0,0,0,0,0,0,160,"0","0"
"2570",28,4,2015,1,"D3","LEMA",14,0,3,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,770,"0","0"
"2571",28,4,2015,1,"D3","PLCO",8,0,2,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,272,"0","0"
"2572",28,4,2015,1,"D4","LEMA",8,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,440,"0","0"
"2573",28,4,2015,1,"D4","PLCO",5,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,170,"0","0"
"2574",28,4,2015,1,"D5","LEMA",11,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,605,"0","0"
"2575",28,4,2015,1,"D5","PLCO",2,0,3,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,68,"0","0"
"2576",28,4,2015,1,"D6","LEMA",16,0,3,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,880,"0","0"
"2577",28,4,2015,1,"D6","PLCO",8,0,3,0,0,0,1,2,0,3,0,0,3,0,0,0,0,0,0,272,"0","0"
"2578",28,4,2015,1,"F6","LEMA",9,0,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,495,"0","0"
"2579",28,4,2015,1,"F6","PLCO",6,1,0,0,0,2,0,2,1,3,0,1,2,0,0,0,0,0,0,204,"0","0"
"2580",28,4,2015,1,"F6","BEMA",15,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,60,"0","0"
"2581",28,4,2015,2,"A1","LEMA",7,0,0,0,0,3,2,1,1,2,0,0,1,0,0,0,0,0,0,385,"0","0"
"2582",28,4,2015,2,"A1","PLCO",1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,34,"0","0"
"2583",28,4,2015,2,"A2","LEMA",18,0,0,0,3,1,3,0,0,0,0,0,2,0,0,0,0,0,0,990,"0","0"
"2584",28,4,2015,2,"A2","PLCO",3,3,0,0,1,1,2,1,1,5,0,0,0,0,0,0,0,0,0,102,"0","0"
"2585",28,4,2015,2,"A2","BEMA",60,3,2,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,240,"0","0"
"2586",28,4,2015,2,"A2","BEMA",50,3,0,0,0,2,0,2,1,4,0,0,0,0,0,0,0,0,0,200,"0","0"
"2587",28,4,2015,2,"A2","BEMA",15,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,60,"0","0"
"2588",28,4,2015,2,"A3","LEMA",16,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,880,"0","0"
"2589",28,4,2015,2,"A3","PLCO",3,0,0,0,6,2,1,2,0,0,0,0,0,0,0,2,0,0,0,102,"0","0"
"2590",28,4,2015,2,"A3","BEMA",15,0,2,0,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,60,"0","0"
"2591",28,4,2015,2,"A4","LEMA",21,0,2,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1000,"0","0"
"2592",28,4,2015,2,"A4","PLCO",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,"0","0"
"2593",28,4,2015,2,"A5","LEMA",10,0,0,0,5,1,2,0,1,0,0,0,0,0,0,2,0,0,0,550,"0","0"
"2594",28,4,2015,2,"A5","PLCO",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,"0","0"
"2595",28,4,2015,2,"A6","LEMA",14,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,770,"0","0"
"2596",28,4,2015,2,"A6","PLCO",8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272,"0","0"
"2597",28,4,2015,2,"C1","LEMA",7,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,385,"0","0"
"2598",28,4,2015,2,"C1","PLCO",2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68,"0","0"
"2599",28,4,2015,2,"C1","BEMA",30,0,2,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,120,"0","0"
"2600",28,4,2015,2,"C2","LEMA",10,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,550,"0","0"
"2601",28,4,2015,2,"C2","PLCO",3,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,102,"0","0"
"2602",28,4,2015,2,"C2","BEMA",17,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,68,"0","0"
"2603",28,4,2015,2,"C3","LEMA",6,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,330,"0","0"
"2604",28,4,2015,2,"C3","PLCO",3,0,2,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,102,"0","0"
"2605",28,4,2015,2,"C4","LEMA",11,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,605,"0","0"
"2606",28,4,2015,2,"C4","PLCO",2,0,0,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,68,"0","0"
"2607",28,4,2015,2,"C5","LEMA",6,0,0,0,3,2,0,0,0,4,0,0,0,1,0,0,0,0,0,330,"0","0"
"2608",28,4,2015,2,"C5","PLCO",2,0,0,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,68,"0","0"
"2609",28,4,2015,2,"C6","LEMA",12,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,660,"0","0"
"2610",28,4,2015,2,"C6","PLCO",3,0,0,0,1,2,1,1,0,5,0,0,0,0,0,1,0,0,0,102,"0","0"
"2611",28,4,2015,2,"F6","LEMA",14,0,1,0,10,0,0,0,0,5,0,0,0,0,0,2,0,0,0,770,"0","0"
"2612",28,4,2015,2,"F6","PLCO",4,0,0,0,8,0,0,0,1,5,0,1,0,0,0,1,1,0,0,136,"0","0"
"2613",28,4,2015,2,"F3","LEMA",11,0,0,0,6,2,0,0,3,5,0,0,0,0,0,0,0,0,0,605,"0","0"
"2614",28,4,2015,2,"F3","PLCO",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,34,"0","0"
"2615",11,3,2015,2,"B1","SOAS",8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,232,"0","0"
"2616",11,3,2015,2,"B1","SOAS",7,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,203,"0","0"
"2617",11,3,2015,2,"B1","SOAS",3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,87,"0","0"
"2618",11,3,2015,2,"B1","CHFU",33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2619",11,3,2015,2,"B2","SOAS",4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,116,"0","0"
"2620",11,3,2015,2,"B2","CHFU",8,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,504,"0","0"
"2621",11,3,2015,2,"B3","SOAS",19,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,551,"0","0"
"2622",11,3,2015,2,"B3","SOAS",9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,261,"0","0"
"2623",11,3,2015,2,"B3","CHFU",8,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,504,"0","0"
"2624",11,3,2015,2,"B4","SOAS",4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,116,"0","0"
"2625",11,3,2015,2,"B4","CHFU",14,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,882,"0","0"
"2626",11,3,2015,2,"B5","SOAS",2,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,58,"0","0"
"2627",11,3,2015,2,"B5","SOAS",4,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,116,"0","0"
"2628",11,3,2015,2,"B5","SOAS",6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,174,"0","0"
"2629",11,3,2015,2,"B5","CHFU",15,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,945,"0","0"
"2630",11,3,2015,2,"B6","SOAS",1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29,"0","0"
"2631",11,3,2015,2,"B6","CHFU",8,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,504,"0","0"
"2632",11,3,2015,2,"F6","SOAS",12,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,348,"0","0"
"2633",11,3,2015,2,"F6","CHFU",18,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2634",11,3,2015,2,"F5","SOAS",13,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,377,"0","0"
"2635",11,3,2015,2,"F5","SOAS",4,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,116,"0","0"
"2636",11,3,2015,2,"F5","SOAS",11,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,319,"0","0"
"2637",11,3,2015,2,"F4","CHFU",3,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,189,"0","0"
"2638",11,3,2015,2,"F4","CHFU",4,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,252,"0","0"
"2639",11,3,2015,1,"B1","SOAS",2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58,"0","0"
"2640",11,3,2015,1,"B1","SOAS",2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,58,"0","0"
"2641",11,3,2015,1,"B1","SOAS",3,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2642",11,3,2015,1,"B1","SOAS",2,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,58,"0","0"
"2643",11,3,2015,1,"B1","CHFU",6,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,378,"0","0"
"2644",11,3,2015,1,"B2","SOAS",4,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,116,"0","0"
"2645",11,3,2015,1,"B2","CHFU",14,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,882,"0","0"
"2646",11,3,2015,1,"B3","SOAS",3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2647",11,3,2015,1,"B3","SOAS",3,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2648",11,3,2015,1,"B3","SOAS",5,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,145,"0","0"
"2649",11,3,2015,1,"B3","CHFU",9,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,567,"0","0"
"2650",11,3,2015,1,"B3","SOAS",3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2651",11,3,2015,1,"B4","CHFU",10,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,630,"0","0"
"2652",11,3,2015,1,"B5","SOAS",3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2653",11,3,2015,1,"B5","SOAS",3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2654",11,3,2015,1,"B5","CHFU",22,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,"0","0"
"2655",11,3,2015,1,"B6","SOAS",3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2656",11,3,2015,1,"B6","SOAS",3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2657",11,3,2015,1,"B6","SOAS",4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,116,"0","0"
"2658",11,3,2015,1,"B6","SOAS",3,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,87,"0","0"
"2659",11,3,2015,1,"B6","CHFU",3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,189,"0","0"
